file_name,year,duration_sec,cane_tip,wether,location,download_link
2025-07-15_13-44-13-635_Ceramic_Clear_BMCC_24.mp4,2025,14.333333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-44-13-635_Ceramic_Clear_BMCC_24.mp4
2025-07-15_13-38-28-540_Ceramic_Clear_BMCC_23.mp4,2025,22.533333333333335,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-38-28-540_Ceramic_Clear_BMCC_23.mp4
2025-07-10_14-20-30-307_Metal_Clear_Unset_41.mp4,2025,4.733333333333333,Metal,Clear,Unset,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-20-30-307_Metal_Clear_Unset_41.mp4
2025-07-14_14-15-08-942_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,9.733333333333333,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-15-08-942_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_13-47-39-890_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,3.933333333333333,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_13-47-39-890_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_14-00-36-144_Roller_Marshmallow_Clear_BMCC_15.mp4,2025,367.93333333333334,Roller_Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-00-36-144_Roller_Marshmallow_Clear_BMCC_15.mp4
2025-07-14_14-27-58-286_Roller_Ball_Clear_BMCC_7.mp4,2025,19.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-27-58-286_Roller_Ball_Clear_BMCC_7.mp4
2025-07-15_14-09-41-009_Roller_Ball_Clear_BMCC_9.mp4,2025,49.93333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-09-41-009_Roller_Ball_Clear_BMCC_9.mp4
0_2025-01-22_15-29-35.1760_none.mp4,2025,3.1666666666666665,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-22_15-29-35.1760_none.mp4
2025-07-15_14-10-51-510_Ceramic_Clear_BMCC_21.mp4,2025,10.333333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-10-51-510_Ceramic_Clear_BMCC_21.mp4
2025-07-14_13-37-35-662_Ceramic_Clear_BMCC_19.mp4,2025,3.3333333333333335,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_13-37-35-662_Ceramic_Clear_BMCC_19.mp4
2025-07-16_13-57-24-689_Roller_Ball_Clear_BMCC_16.mp4,2025,39.0,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-16_13-57-24-689_Roller_Ball_Clear_BMCC_16.mp4
2025-07-15_13-31-12-464_Roller_Ball_Clear_BMCC_6.mp4,2025,462.8,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-31-12-464_Roller_Ball_Clear_BMCC_6.mp4
2025-07-15_14-38-42-409_Marshmallow_Clear_BMCC_12.mp4,2025,457.3333333333333,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_14-38-42-409_Marshmallow_Clear_BMCC_12.mp4
2025-07-10_14-27-44-133_Ceramic_Clear_BMCC_15.mp4,2025,255.33333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-27-44-133_Ceramic_Clear_BMCC_15.mp4
0_2025-01-22_14-29-44.2600_none.mp4,2025,1.3333333333333333,,,,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/0_2025-01-22_14-29-44.2600_none.mp4
2025-07-14_14-47-12-914_Roller_Ball_Clear_BMCC_9.mp4,2025,10.133333333333333,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-14_14-47-12-914_Roller_Ball_Clear_BMCC_9.mp4
2025-07-15_13-29-59-178_Ceramic_Clear_BMCC_23.mp4,2025,7.133333333333334,Ceramic,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-15_13-29-59-178_Ceramic_Clear_BMCC_23.mp4
2025-07-10_14-01-21-833_Marshmallow_Clear_BMCC_18.mp4,2025,248.66666666666666,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-01-21-833_Marshmallow_Clear_BMCC_18.mp4
2025-07-10_13-59-04-717_Roller_Ball_Clear_BMCC_33.mp4,2025,246.6,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_13-59-04-717_Roller_Ball_Clear_BMCC_33.mp4
2025-07-10_14-29-37-396_Roller_Ball_Clear_BMCC_28.mp4,2025,155.2,Roller_Ball,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-29-37-396_Roller_Ball_Clear_BMCC_28.mp4
2025-07-10_14-22-49-736_Marshmallow_Clear_BMCC_18.mp4,2025,286.8666666666667,Marshmallow,Clear,BMCC,https://storage.googleapis.com/labelbox-sidewalk-testbed-2025/2025-07-10_14-22-49-736_Marshmallow_Clear_BMCC_18.mp4
